delta,theta,alpha,beta,gama,Raw Data,Color
0.10521909276,0.0775826175497,0.224557457693,-4.51361775198,-7.91128930399,309,blue
0.16276548377,0.112886802552,0.229350893458,-1.24913382164,-4.81035939982,-188,blue
0.242338369906,0.156906091048,0.188810810168,4.00383759694,4.43041050858,58,blue
0.349046708616,0.209212407927,0.0880041355367,9.4500358626,11.4688886438,198,blue
0.488337244149,0.268396589208,-0.0822070656697,12.738901353,8.86079987576,-232,blue
0.665859459021,0.331924795691,-0.321317490948,12.0411609376,-2.13998930975,317,blue
0.887325963662,0.396080469972,-0.615970097148,6.99462483546,-12.2994752048,-74,blue
1.15837791676,0.456011626977,-0.938182808411,-1.00501887868,-12.8340487285,0,blue
1.48446289939,0.505893445278,-1.24572861011,-9.34057618241,-3.11538429168,282,blue
1.87072803828,0.539203007459,-1.48516685841,-15.2732555167,9.12821620261,-216,blue
2.32192914784,0.549092753045,-1.59762048249,-17.0510197967,14.4603189258,259,blue
2.84235452914,0.52883976405,-1.52690462341,-14.497853957,9.08406033528,-17,blue
3.43575847362,0.472338686366,-1.22913411364,-8.86384445253,-2.73553723302,-77,blue
4.10530125416,0.374604371181,-0.682480127864,-2.0881715159,-12.209815112,372,blue
4.85349818842,0.232254863494,0.104566616805,4.10786423318,-12.5528385668,-182,blue
5.68218701493,0.0439523144095,1.08811186226,8.83448286524,-3.95756767058,173,blue
6.59251765358,-0.189224701517,2.18824218994,12.0529249025,6.56387156438,87,blue
7.58495445029,-0.463515526141,3.293455221,14.0461134058,10.9239026593,-120,blue
8.65928093804,-0.772351303689,4.27007301998,14.7813903086,7.04861024703,371,blue
9.81460853381,-1.1063822231,4.97602688248,13.6957196534,0.201454172087,-120,blue
11.0493981043,-1.45365604925,5.27779702786,10.090941861,-3.58260678408,76,blue
12.3614962658,-1.79994518632,5.06860128818,3.82613762697,-4.25675794407,153,blue
13.7481733493,-2.12922683694,4.28538930436,-4.2317791284,-5.64303077875,-194,blue
15.2061494429,-2.42431256,2.9221903247,-12.3056440821,-7.22999835258,313,blue
16.7316068819,-2.66760211679,1.03783575747,-18.2687894858,-2.93956754631,-87,blue
18.3201973607,-2.84191849827,-1.24323990084,-20.3703397981,8.73621373614,-19,blue
19.9670506976,-2.93137677427,-3.73771115889,-17.846897847,17.2942501313,224,blue
21.6667831293,-2.92224602762,-6.21745891648,-11.2462718675,9.93105627232,-225,blue
23.4135025851,-2.80376342191,-8.4300475159,-2.33873824617,-10.2894900413,273,blue
25.2008152038,-2.5688538609,-10.123678388,6.4192127768,-22.8569459734,8,blue
27.0218419442,-2.21470791697,-11.0740468853,12.7135603917,-12.1491256761,-86,blue
28.8692525015,-1.74317899575,-11.1102170347,15.1590344546,11.8483208599,283,blue
30.7353140795,-1.16097929533,-10.1367140134,13.6854395516,22.6009450827,-228,blue
32.6119471488,-0.479669121675,-8.14934023847,9.38267418019,8.05589231292,163,blue
34.4907820518,0.284558396176,-5.24269777605,3.95359056771,-14.1433861862,114,blue
36.3632156081,1.11129178146,-1.60807868853,-0.921048035014,-17.6415371586,-141,blue
38.220474993,1.97650919895,2.47875677673,-4.04184821223,0.507871562301,327,blue
40.0536957001,2.85336514531,6.6792946154,-4.90167396372,16.5983620559,-166,blue
41.8540134455,3.71312559082,10.6216848036,-3.71663175739,10.1749519764,123,blue
43.6126654277,4.52620979299,13.9351031726,-1.33061387444,-10.2791100637,214,blue
45.3210967902,5.2632925465,16.2856750405,1.02734942973,-18.1072719226,-189,blue
46.9710726017,5.89642252745,17.410353331,2.15383231553,-2.21871011484,329,blue
48.5547933018,6.40010929574,17.1452115965,1.34208314132,18.4077443942,-109,blue
50.0650057573,6.75232712391,15.4450318078,-1.29647466126,17.8042873123,19,blue
51.4951015959,6.93538740298,12.3919125838,-4.82348808176,-4.67647038345,278,blue
52.8391976563,6.93664106156,8.19177351189,-7.80008857667,-22.8824346809,-221,blue
54.0922004454,6.74898768083,3.15894145504,-8.82062036946,-15.2292181929,291,blue
55.2498580331,6.37117820071,-2.30979172194,-7.06521750505,9.40072043986,-25,blue
56.308798494,5.80790237899,-7.76926856004,-2.68638563773,22.5644655241,-69,blue
57.2665527662,5.06965959457,-12.7650634072,3.13574653905,10.2193313658,327,blue
58.1215607047,4.17242102815,-16.8739138605,8.54561601042,-11.6437337086,-196,blue
58.8731638543,3.13710396012,-19.7416385535,11.6919075853,-17.5924282213,198,blue
59.521588868,1.98888588422,-21.1149532262,11.4665567132,-3.14744843043,50,blue
60.0679187093,0.756384273573,-20.8642861153,7.95247480974,11.9209109484,-119,blue
60.5140482531,-0.52926872351,-18.9955594276,2.37886842467,9.63503026171,342,blue
60.862626716,-1.83541861885,-15.6498735436,-3.3646432699,-4.52584286869,-156,blue
61.1169948297,-3.1289032216,-11.0911139603,-7.42718418856,-10.7568916827,98,blue
61.2811203133,-4.37705032694,-5.68270445638,-8.65532396462,-1.3654061734,93,blue
61.3595226094,-5.5486345492,0.144122889678,-7.00509947194,10.121616937,-232,blue
61.3571751576,-6.61477485183,5.92743388839,-3.53122874554,8.01246562769,300,blue
61.2793828258,-7.54974735878,11.2137016946,0.110976785075,-4.60302097651,-129,blue
61.1316451394,-8.33167805527,15.595608699,2.47348389868,-10.8034207506,-18,blue
60.9195194658,-8.94308152482,18.7454179569,3.00999156722,-3.11830899165,203,blue
60.648489513,-9.37122784733,20.4410770653,2.22653909957,6.85384813043,-219,blue
60.3238419985,-9.60833016085,20.5828389896,1.20716042182,5.36715859289,260,blue
59.9505581972,-9.65154943231,19.1990855889,0.848691970906,-3.98467179456,-20,blue
59.5332277873,-9.50282026987,16.4410143687,1.292331406,-5.79261948371,-66,blue
59.075989185,-9.1685126151,12.566807486,1.87726544566,4.28966782953,285,blue
58.5824936617,-8.65895789016,7.91677846653,1.60587553736,11.869870037,-222,blue
58.0558878039,-7.98787573441,2.88181059874,-0.165125783522,3.34053723928,198,blue
57.4988091199,-7.17173961324,-2.13194400733,-3.19874430291,-13.6377366969,87,blue
56.913390755,-6.22911843647,-6.73875386851,-6.3179400997,-17.7343288822,-156,blue
56.3012750216,-5.18002550771,-10.6059671436,-7.87022211505,-1.24430379,340,blue
55.6636344532,-4.04530362999,-13.4805749636,-6.52426592382,18.3830443222,-184,blue
55.0011973774,-2.84607216346,-15.2072967735,-2.02640263755,18.7344068673,108,blue
54.3142741729,-1.60325679916,-15.736719179,4.47250375054,-0.484319668183,164,blue
53.6027784195,-0.337218080421,-15.1230846478,10.726304123,-17.300150718,-199,blue
52.8662407107,0.932516180335,-13.5123487623,14.2630104815,-13.9385507862,331,blue
52.1038160944,2.18741975687,-11.1220783416,13.4492597839,3.05722153276,-136,blue
51.3142859856,3.41004935475,-8.21558081355,8.24746947042,12.6673586876,49,blue
50.4960551539,4.58405438055,-5.07320306561,0.291501312732,5.34659642052,314,blue
49.6471461699,5.69413640882,-1.96393030344,-7.76084801794,-7.06984726273,-203,blue
48.7651985892,6.72598636157,0.879769901031,-13.2888192097,-7.9513130207,261,blue
47.8474729889,7.66621982597,3.28127580583,-14.7305391781,3.12229722169,-71,blue
46.8908444158,8.50231364929,5.13131478279,-12.1587481922,10.9109837128,-74,blue
45.8917682267,9.22254423599,6.39067066099,-7.13807862199,4.81847403947,313,blue
44.8462139319,9.81594024351,7.08441986993,-1.87615368474,-7.5899098474,-227,blue
43.7495768133,10.272275438,7.28920956614,1.93001969371,-10.9778746786,169,blue
42.596575904,10.582122922,7.11580939878,3.88822538525,-2.31330029842,-17,blue
41.3811335461,10.7369733639,6.68942236596,4.84068239622,6.12597136539,-215,blue
40.0962271232,10.7294100479,6.13030550568,6.00320040381,4.41101410572,284,blue
38.733711388,10.5533370246,5.53716453891,7.93531101166,-1.55419667872,-185,blue
37.2841256764,10.2042682659,4.97547019542,10.0576247932,0.135990711513,119,blue
35.7365091053,9.67968885789,4.47213309404,11.0007629801,8.10353996965,121,blue
34.0782385955,8.97948335916,4.0168745365,9.46838482449,7.52370226516,-196,blue
32.2948929014,8.10640672256,3.56951585178,5.02279779956,-7.99328278923,292,blue
30.3701386698,7.06655943964,3.07155566468,-1.63259686866,-22.3727688833,-138,blue
28.2856336254,5.8698237623,2.45993815063,-8.91899602743,-14.0272356041,11,blue
26.0209424998,4.53021750832,1.68080600645,-14.9541297559,14.4193317977,173,blue
23.5534581673,3.06612089105,0.701199822202,-18.137061383,33.2318945992,-248,blue
20.8583220211,1.50033863696,-0.482842766845,-17.5427622353,18.4090761629,282,blue
17.9083437521,-0.140026328096,-1.84263302774,-13.069581802,-17.6482656904,-14,blue
14.6739281197,-1.82389454815,-3.31772835039,-5.4028690576,-37.0657363501,-51,blue
11.1230185263,-3.51672225603,-4.8209001368,4.09740612165,-18.8732504979,273,blue
7.22105718549,-5.18120036653,-6.24638322472,13.5194194768,16.9325753817,-187,blue
2.93095472811,-6.77813420376,-7.48038759525,20.6134303929,32.5948193316,262,blue
-1.7869345031,-8.26748473469,-8.41262371441,23.2565368125,15.1110925495,130,blue
-6.97482957595,-9.60953703102,-8.94749779812,20.175125754,-12.341974765,-124,blue
-12.6775315473,-10.7661547055,-9.01378206191,11.6411772778,-20.836685103,324,blue
-18.9424351718,-11.702085584,-8.57195836386,-0.30656621319,-8.14570899554,-195,blue
-25.8195640674,-12.3862870805,-7.618789317,-12.3714582503,5.10567550192,81,blue
-33.3616471923,-12.7932319259,-6.18886656122,-21.0771234085,5.26395565076,116,blue
-41.62424825,-12.9041441707,-4.35303092838,-23.9492533929,0.212547033809,-259,blue
-50.6659502445,-12.7081035019,-2.21369312437,-20.3019797762,2.62493770195,262,blue
-60.5485913902,-12.2029507543,0.102693655165,-11.3630943875,9.20202303147,-216,blue
-71.3375458597,-11.3959297147,2.45546491005,0.216072891735,5.95166108846,-26,blue
-83.1020404333,-10.3040069905,4.70105167663,11.212544841,-8.99364925123,177,blue
-95.915496644,-8.95382328942,6.70470110853,18.7380472566,-18.7449485944,-318,blue
-109.855885026,-7.38124293701,8.35144005648,20.9625189281,-8.51491531234,200,blue
-125.006081742,-5.63049144072,9.55506577555,17.5019560904,13.133801255,-149,blue
-141.454224372,-3.75289810549,10.2640553955,9.41765033765,22.0632168414,-116,blue
2.98838639058e-06,2.98838639058e-06,3.11402063528e-05,0.00740825422961,0.0242919937375,257,blue
3.18550696834e-05,3.15206279904e-05,0.00031407655568,0.0608069631428,0.1172693084,-247,blue
0.000169525688734,0.000165335406729,0.00155299300941,0.225106753497,0.110758686232,194,blue
0.000612453467826,0.0005859614855,0.00510092666359,0.486187095799,-0.4175095136,-17,blue
0.00171762897641,0.0016034968454,0.012684417102,0.621166159345,-1.1526738024,-151,blue
0.00403303756123,0.00365233766218,0.0256580222453,0.253376190902,-0.439015915032,311,blue
0.00831184477814,0.00725606379836,0.0440368829877,-0.838605060136,2.41960106472,-220,blue
0.0155172385396,0.0129712309505,0.0657013918671,-2.35938932043,4.33138332991,118,blue
0.0268238821296,0.0213206348682,0.0861121756878,-3.42703281145,0.837281906564,103,blue
0.0436147474734,0.032720173079,0.0986695476796,-2.98877309906,-6.90998067501,-178,blue
0.0674731956592,0.0474050450186,0.0957238054128,-0.527948762912,-10.1337286477,344,blue
0.100175912652,0.0653669140886,0.0701573301884,3.40583004722,-1.6223573992,-99,blue
0.143694725716,0.0863151984427,0.0173286581053,7.23720182663,12.8922810969,-29,blue
0.200205589493,0.109663866325,-0.0630673113823,9.00445617275,17.2950338982,56,blue
0.272080684721,0.134520814763,-0.165919196224,7.25674878958,2.92942474814,-353,blue
0.361831409603,0.159649506813,-0.280967601251,1.80064011242,-17.9645566299,214,blue
0.471989297176,0.183395938827,-0.394408957356,-5.95642525706,-22.3756490504,-149,blue
0.604941999989,0.203608973085,-0.491188916433,-13.2031079334,-2.78071485335,-153,blue
0.762754424038,0.217596805909,-0.557148407753,-16.5690963978,20.8300755218,194,blue
0.946994362252,0.222148923524,-0.580496352049,-13.5477216365,21.3846806435,-329,blue
1.15857197056,0.213637342876,-0.552471170791,-3.98273504925,-2.74382161451,81,blue
1.39759778894,0.188199516201,-0.467355584957,9.21940173432,-22.987465085,-54,blue
1.6632602891,0.141994567377,-0.322210372692,20.8035984162,-13.6543077587,-221,blue
1.95372762885,0.0715218998246,-0.116685059052,25.2821749819,15.2197948305,231,blue
2.26608262133,-0.026010157765,0.146847532592,19.5848950869,27.4116057465,-266,blue
2.59629991423,-0.152283219848,0.462709677691,4.89509913284,4.17127883874,45,blue
2.93926834628,-0.307463159667,0.820867231675,-13.4213966785,-30.3813556134,38,blue
3.28885250728,-0.489829269461,1.20549508142,-27.9590525329,-35.0582597714,-267,blue
3.6379864991,-0.69547823798,1.59347012077,-32.5285877531,0.134475741256,292,blue
3.97879821366,-0.91813415326,1.95334756565,-24.9381149693,40.1668014232,-131,blue
4.30277128638,-1.14908133304,2.24552549263,-7.94401139469,42.5354493427,86,blue
4.60095609059,-1.37722624128,2.42420607069,12.0255625833,3.46362169718,263,blue
4.86423273802,-1.58929682468,2.44135452823,27.6469293998,-38.7214934083,-233,blue
5.08361580139,-1.77019385978,2.25234017056,33.615226919,-44.4487784495,264,blue
5.25057513535,-1.9035154575,1.82247204955,28.4428187648,-11.6699815045,-115,blue
5.35733940455,-1.97227191129,1.13342006477,14.5816455242,26.6996255818,-37,blue
5.3971586863,-1.95978363826,0.188656704218,-2.85988652358,38.227966569,308,blue
5.36452102601,-1.8507210211,-0.982634718103,-18.0565132777,19.1290000012,-173,blue
5.25533526142,-1.63221448089,-2.32348080416,-26.3166286792,-9.65033914207,312,blue
5.06709536341,-1.29495225879,-3.74915006,-25.3984365869,-26.1179659763,37,blue
4.79902983254,-0.834192950024,-5.14973853728,-16.1120245846,-23.2666775091,-46,blue
4.45222934643,-0.250632462315,-6.39577891824,-2.09302774298,-7.03759935573,422,blue
4.02974463659,0.448928345261,-7.34709219999,11.3256551409,12.4555482733,-136,blue
3.5366543958,1.25116885715,-7.86460909471,18.9849626616,24.7984879667,246,blue
2.98010432069,2.13613030366,-7.82442154448,17.9221167737,20.9258229973,173,blue
2.36930993456,3.07741489376,-7.13297112509,8.66786281503,-0.217246043534,-114,blue
1.71551457795,4.04270728325,-5.7418801832,-4.84404889457,-24.8068352372,432,blue
1.03189998367,4.99461393164,-3.66057797595,-16.807956592,-30.8568859641,-44,blue
0.333455502712,5.89180906475,-0.964730998256,-21.9079574026,-9.17264317547,120,blue
-0.363186873644,6.69046112297,2.20126274038,-17.5355270565,22.8207377028,215,blue
-1.03995753987,7.3458849627,5.62877250674,-4.96115001717,34.6345788211,-259,blue
-1.677610317,7.814341931,9.05668421342,11.057886124,14.0341218857,233,blue
-2.25605409713,8.05490263322,12.1899313631,24.1615679729,-18.2514773335,-89,blue
-2.75475560264,8.03129711106,14.7237318243,29.058465677,-29.8368440919,-45,blue
-3.15319319735,7.71369655035,16.3718960708,23.8515301862,-11.7718181433,259,blue
-3.43133073427,7.08038119009,16.8969059489,10.8997097091,12.850513484,-177,blue
-3.57007795779,6.11925096187,16.1388226347,-4.29235335367,16.9951208134,312,blue
-3.55170675237,4.82913192491,14.0396624741,-15.6909501009,0.932543101152,65,blue
-3.36020144937,3.22082266612,10.6598140224,-19.5877370407,-10.7602869914,-88,blue
-2.98153633295,1.3178120964,6.18346615548,-16.2565401948,-1.7193062901,309,blue
-2.40389090185,-0.843411030243,0.910949963856,-9.55914117484,15.2349673309,-140,blue
-1.61781583868,-3.21352663519,-4.7625188404,-4.65492484139,14.9239624735,215,blue
-0.616351891709,-5.731070877,-10.3802584533,-4.96210572936,-7.20351301766,163,blue
0.604901298501,-8.32365700983,-15.46648998,-10.0216536312,-27.8273469881,-201,blue
2.04776101465,-10.9097286536,-19.5732010102,-15.5507207105,-23.0785964368,101,blue
3.71145879269,-13.4008370356,-22.326418248,-15.8122956903,3.82019274852,128,blue
5.59263917837,-15.704403023,-23.4665197466,-7.02797070283,27.4351139955,-185,blue
7.68536710759,-17.7268692957,-22.8773736858,10.1337076685,28.4701391891,363,blue
9.98116469592,-19.3771104561,-20.600213255,30.3766424825,10.0650218494,-71,blue
12.4690946039,-20.5699554679,-16.8301281852,45.9432107666,-12.0703835805,10,blue
15.135895735,-21.2296784921,-11.8954341589,49.9630573176,-25.8741368591,231,blue
17.9661596848,-21.2933281664,-6.2225619672,39.3596289602,-26.1001990766,-199,blue
20.942532303,-20.7137707016,-0.290907474873,16.1190410211,-10.5751104019,296,blue
24.0459341956,-19.4623182609,5.41690042506,-13.3970010873,16.0692341384,22,blue
27.2558025139,-17.5308164956,10.4635215532,-40.6431661391,36.3446618243,-29,blue
30.5503574743,-14.9330809553,14.4987028762,-57.7187104417,29.4784983454,322,blue
33.9068897297,-11.705601858,17.2896896229,-59.8879770939,-5.11174974622,-173,blue
37.302060285,-7.90746734854,18.7370423,-46.9962681308,-38.6885257273,247,blue
40.7122047919,-3.61948369725,18.8745424546,-23.3388468127,-37.7841554904,115,blue
44.1136350005,1.05750040097,17.8538889708,3.9367079941,-0.878123739304,-117,blue
47.4829318165,6.00503011065,15.9167667538,27.2937077346,35.9241620345,342,blue
50.7972218086,11.0901743802,13.3583163805,41.211420504,35.599814359,-140,blue
54.0344293315,16.1692560638,10.4869650687,43.6750450837,0.255465683789,155,blue
57.1735012207,21.0920699947,7.58590123054,36.3062394184,-31.4570386584,195,blue
60.1946027346,25.706458461,4.88106329751,23.2265947346,-27.3561794523,-221,blue
63.0792825528,29.8630968608,2.5194529661,9.21167763593,4.04060249273,328,blue
65.81060032,33.4203271845,0.560031912281,-2.08796770648,26.2775760439,-136,blue
68.3732106785,36.2488725848,-1.02226085941,-9.16193855632,17.4802820604,13,blue
70.7534044751,38.2362743637,-2.32049737691,-12.5633956037,-7.66601125321,265,blue
72.9391128667,39.2909044594,-3.47039048663,-13.9433129503,-19.3579771449,-206,blue
74.9198862746,39.3454241488,-4.61934294494,-14.7935051941,-8.1125143776,281,blue
76.6868599394,38.3595746091,-5.89441963974,-15.5849593887,8.21336091486,-50,blue
78.2327096285,36.3221953471,-7.37396046322,-15.7159290228,9.9876378177,-7,blue
79.551597832,33.252385754,-9.06705045096,-14.1677938246,-0.663610853483,321,blue
80.6391135504,29.1997539182,-10.9039153382,-10.3572735203,-6.33126077409,-215,blue
81.4922110731,24.2437276907,-12.7387657442,-4.63629871756,0.807244102455,201,blue
82.1091450612,18.4919247764,-14.3649900337,1.7925207319,9.00434819002,-20,blue
82.4893880528,12.0775984956,-15.5409909059,7.40903699084,3.96098688709,-146,blue
82.6335191573,5.1562109086,-16.0233814643,11.051779364,-10.3657176139,333,blue
