delta,theta,alpha,beta,gama
-3.13271757781e+18,-11.8234178546,13.7317242836,-21.3555237488,-11.3972800457
-3.19524309989e+18,-11.5576673719,14.8729763173,-16.823505666,-31.533911451
-3.25592158983e+18,-10.8691997677,14.6875299826,-6.93593066518,-24.0949110307
-3.3144477434e+18,-9.73382063226,13.3248237185,6.78996747388,5.5755653066
-3.37049425918e+18,-8.14262305712,11.028235983,20.9131853421,30.983530871
-3.42371063502e+18,-6.10347379503,8.1040484394,30.9986481696,29.8767963125
-3.47372190715e+18,-3.64195519515,4.88746502832,33.3580121998,4.17763823642
-3.52012732956e+18,-0.80166686769,1.70952462997,26.7503127338,-23.8393810134
-3.56249899105e+18,2.35617961561,-1.13197497568,13.0765358865,-32.2215822732
-3.60038036745e+18,5.75390738349,-3.39537551796,-3.36230656133,-16.1669864876
-3.63328480628e+18,9.29927195745,-4.91062909636,-17.6480182589,11.1654655439
-3.6606939415e+18,12.8880936018,-5.58697809959,-26.1439323635,29.8958618805
-3.6820560354e+18,16.4075690349,-5.41337475081,-27.6436021418,26.6433890953
-3.69678424526e+18,19.7401594871,-4.45291887394,-23.3834679246,3.20306206529
-3.70425481208e+18,22.7679055276,-2.83301359174,-16.0914668713,-23.2988365346
-3.70380516869e+18,25.3769803606,-0.732966857941,-8.61713210959,-31.5767209833
-3.69473196486e+18,27.4622726983,1.62962041283,-2.75388518061,-13.8029187873
-3.67628900662e+18,28.9317901905,4.0129893861,1.31131389911,15.3249481067
-3.64768510746e+18,29.7106870983,6.16581159364,4.75895389571,29.9391416716
-3.60808184887e+18,29.7447416291,7.84254654501,9.24306920894,17.1313549679
-3.5565912478e+18,29.0031333656,8.8198908939,15.7252761221,-9.91159909747
-3.49227332879e+18,27.480392349,8.9142159857,23.5433557825,-24.8300607465
-3.41413359835e+18,25.1974130552,7.99921940769,30.1909667799,-14.5886455424
-3.32112041955e+18,22.2014619009,6.02242049621,32.0788171345,8.39630110541
-3.21212228464e+18,18.5651577238,3.01876257192,26.1343062642,20.629277045
-3.08596498368e+18,14.38445545,-0.880628129793,11.5822673227,11.548235319
-2.94140866742e+18,9.77570367054,-5.44653728969,-9.03112934976,-8.07512890982
-2.77714480256e+18,4.87187778666,-10.3584079294,-30.2680477738,-19.1602053848
-2.5917930177e+18,-0.181883710037,-15.2209294288,-45.6706181784,-12.5592380773
-2.38389783867e+18,-5.23328273222,-19.5905969635,-50.2678786321,4.92110928633
-2.15192531157e+18,-10.1282166033,-23.0109978421,-42.5346215489,18.5611645203
-1.89425951257e+18,-14.7162775596,-25.0542587296,-24.9158426129,17.6408195683
-1.60919894302e+18,-18.8561872036,-25.365027907,-2.77092807484,2.43927943766
-1.29495280913e+18,-22.4209610845,-23.7026121733,17.6963498695,-15.9729307328
-9.49637185142e+17,-25.3026065701,-19.9765315552,31.5977730586,-22.8164097995
-5.71271059114e+17,-27.4161715973,-14.2709393681,36.7603795381,-11.0962511109
-1.57772260754e+17,-28.7029803221,-6.85409397909,33.9376576374,10.6714616694
2.93046729607e+17,-29.1329147555,1.82965682215,25.9390193348,23.858241732
7.83483091458e+17,-28.7056400198,11.186095436,16.167482907,16.3634624122
1.31594809466e+18,-27.4507248912,20.5141249377,7.20176058116,-5.02169684644
1.89297165076e+18,-25.4266614107,29.062085865,0.00581637963218,-20.2788487236
2.51720698564e+18,-22.7188216664,36.0924692549,-5.90638500548,-15.5552779421
3.1914354344e+18,-19.4364126233,40.9491727305,-11.4912165165,3.04805449344
3.91857135892e+18,-15.7085216302,43.120922144,-17.0195073879,15.7522013116
4.70166718913e+18,-11.6793872467,42.2944328741,-21.5224062113,9.69848493689
5.54391858869e+18,-7.50306800818,38.3915335651,-23.2183445664,-7.21540870246
6.44866974602e+18,-3.33770906298,31.5858513554,-20.6414576662,-14.671149437
7.41941879168e+18,0.660378980336,22.2966377181,-13.7278748655,-2.72228815567
8.45982334301e+18,4.34261108307,11.1596438253,-4.14946170015,15.7851603145
9.57370617733e+18,7.57376991184,-1.02272097557,5.31994202431,18.4152028234
1.07650610346e+19,10.2371797634,-13.3476593264,12.022662904,-1.15680677889
1.20380585507e+19,12.2392019241,-24.8887089277,14.5416912059,-23.80580099
1.33970523229e+19,13.5128682801,-34.7757126362,13.1900783805,-24.2711989129
1.48465851084e+19,14.020509319,-42.2702901732,9.69958548951,0.705923428717
1.63913951565e+19,13.7552730078,-46.8294175262,6.30940821214,26.8728498494
1.80364226769e+19,12.7414698183,-48.1509351177,4.68776787736,27.3372712271
1.97868164438e+19,11.0337204645,-46.1966739476,5.17446926877,1.49857465277
2.16479405373e+19,8.71493129642,-41.1911340132,6.696894339,-24.0542434894
2.36253812222e+19,5.8931745367,-33.5960597945,7.40253348748,-24.1602430601
2.57249539653e+19,2.69759720597,-24.0636718116,5.6840726423,-1.56973521919
2.79527105899e+19,-0.726482580644,-13.3735112307,1.05681730338,17.913608844
3.03149465687e+19,-4.2231096124,-2.35954910381,-5.56461691067,15.0922418708
3.28182084513e+19,-7.63165588308,8.16487037676,-12.2924315598,-2.5153550928
3.54693014281e+19,-10.7930007766,17.4766739529,-17.1087611668,-12.173358711
3.82752970233e+19,-13.5557009254,25.0005923708,-18.6523363623,-3.71704809855
4.12435409182e+19,-15.7819168404,30.349486565,-16.582655585,9.70005500507
4.43816608953e+19,-17.3528700632,33.3443898141,-11.4683118234,9.33658567298
4.76975749003e+19,-18.1736253837,34.0133828195,-4.41977968303,-5.61266127005
5.11994992126e+19,-18.1770200986,32.5706326231,3.26480982545,-16.982134139
5.48959567148e+19,-17.3265922634,29.3789537259,10.3142188329,-9.59908214703
5.87957852511e+19,-15.6183925162,24.9008525552,15.5994455492,10.2369864258
6.29081460597e+19,-13.081601581,19.643986419,18.2488136938,21.3137637749
6.72425322645e+19,-9.77791719816,14.1072167125,17.806136528,11.1946852138
7.18087774077e+19,-5.79971907937,8.73296467367,14.3785517858,-10.0754503921
7.66170640023e+19,-1.26706966841,3.87045272919,8.66369054855,-21.1389940258
8.16779320814e+19,3.67634523112,-0.247129521323,1.7970134209,-11.9705618951
8.7002287717e+19,8.86819424941,-3.51021641659,-4.92702633139,6.94893356075
9.26014114788e+19,14.1332206977,-5.92567487105,-10.3522089252,17.1198668779
9.84869667997e+19,19.289495541,-7.59696865368,-13.6935062663,10.8001452009
1.04671008212e+20,24.1549658675,-8.69514576586,-14.6598846999,-3.43858934919
1.11165989413e+20,28.5540478566,-9.42489066749,-13.4369064993,-11.5088255772
1.1798477112e+20,32.3240125141,-9.99007448981,-10.5341182093,-7.74430457459
1.25140628663e+20,35.3209204024,-10.5629239595,-6.56771285445,1.61659882665
1.32647259268e+20,37.4248805209,-11.2601624675,-2.08119968481,6.65425981768
1.4051878898e+20,38.544438935,-12.1283692635,2.52128735165,3.84402218291
1.48769779161e+20,38.6199381113,-13.1395742439,6.90977922057,-1.9373507914
1.57415232511e+20,37.6257236735,-14.196931685,10.6777347877,-3.99679095274
1.66470598538e+20,35.5711165832,-15.1492334155,13.2278658514,-0.889964670909
1.7595177842e+20,32.500120764,-15.8120629883,13.8432871972,3.23648141292
1.85875129174e+20,28.4898901818,-15.9927415064,11.9820982312,3.86734138982
1.96257467069e+20,23.6480253457,-15.5160131787,7.64335985432,0.415529331796
2.07116070187e+20,18.1088092789,-14.2475932373,1.56379167464,-3.98577377382
2.18468680053e+20,12.0285319467,-12.1131214994,-4.9033861903,-5.47074041647
2.30333502242e+20,5.58008823479,-9.11067031399,-10.192601163,-2.33450654034
2.42729205862e+20,-1.05293874062,-5.31573067818,-13.0407668989,3.46403064601
2.55674921813e+20,-7.68248249759,-0.878465057626,-12.9040074426,7.14658363883
2.69190239705e+20,-14.1222552788,3.98616147133,-10.1159714297,4.87389943813
2.83295203328e+20,-20.1938419916,9.01407155657,-5.73395912038,-2.07209503861
2.98010304545e+20,-25.732413383,13.9118244654,-1.13500157728,-7.47014500703
3.13356475483e+20,-30.5918632749,18.3784657363,2.4872866781,-5.96762458091
3.29355078879e+20,-34.6491979144,22.1275503719,4.52996397659,1.0313972713
3.46027896451e+20,-37.808034365,24.9076161448,5.12491749538,6.38100575405
3.63397115131e+20,-40.0011008715,26.5196785233,4.9520610618,4.76365989173
3.81485311017e+20,-41.1916766521,26.8306324973,4.7944769156,-1.50929920673
4.0031543087e+20,-41.373956636,25.7817936592,5.04793459757,-5.1960166041
4.19910771001e+20,-40.5723693145,23.3922441349,5.46210040769,-2.27795053818
4.40294953363e+20,-38.8399080742,19.7571499621,5.30084113898,3.67826393314
4.61491898679e+20,-36.255561801,15.0416556442,3.86335401953,5.61241813707
4.83525796404e+20,-32.9209537749,9.47122597912,1.05322626027,0.737388488994
5.06421071351e+20,-28.9563204501,3.31936533459,-2.38919880994,-6.35076628383
5.3020234676e+20,-24.4959845352,-3.10647665368,-5.1940208865,-8.23395724939
5.54894403625e+20,-19.6834977078,-9.48021503566,-6.27209526178,-2.10093008798
5.80522136054e+20,-14.66664129,-15.4732191603,-5.40195084554,7.26517420746
6.07110502447e+20,-9.59246861245,-20.7707151485,-3.41756545543,11.6861222768
6.34684472272e+20,-4.60255107109,-25.0878448381,-1.7003322507,6.84059530332
6.63268968192e+20,0.17142914379,-28.1846500849,-1.27382731783,-4.15935799631
6.92888803307e+20,4.61160148175,-29.8794042653,-2.13577762676,-13.4099547953
7.23568613256e+20,8.61721095506,-30.0598647723,-3.30425717725,-13.8114369135
7.55332782913e+20,12.1071908698,-28.6919524905,-3.51400973122,-3.56781262407
7.88205367414e+20,15.0219277441,-25.8251498338,-2.0413160381,11.7525722487
8.22210007213e+20,17.3241794218,-21.5937856069,0.885434399278,20.7972349575
8.57369836906e+20,18.9991405106,-16.2134565692,4.28125894219,13.8100307139
8.93707387499e+20,20.0536807051,-9.97208941328,6.99460982539,-7.04419631032
9.3124448183e+20,20.5148148499,-3.21550996,8.29124229398,-25.1842107235
9.70002122837e+20,20.4274982563,3.67216812459,8.11328427598,-22.5905702044
1.01000037434e+21,19.8518694156,10.2924630443,6.92428143696,1.17530441552
1.05125823407e+21,18.860080435,16.2592486305,5.28408279777,25.0671426485
1.09379349851e+21,17.5328643325,21.2262040303,3.43361195294,26.0472185239
1.13762261942e+21,15.9559873299,24.9125058236,1.14568152219,3.2081060857
1.18276055154e+21,14.2167245455,27.1241467226,-2.06268027718,-20.5831792355
1.22922059123e+21,12.4004834735,27.7685022706,-6.46288721877,-22.6644081933
1.27701420578e+21,10.5876880368,26.8604233317,-11.6378253324,-3.86183252068
1.32615085294e+21,8.85102756095,24.5191075477,-16.2731527769,14.4525504825
1.37663779049e+21,7.25316069817,20.9560420258,-18.4246088219,14.6649896107
1.42847987546e+21,5.84494189723,16.4552487251,-16.2712546251,0.456367828105
1.48167935258e+21,4.66421306584,11.3478527567,-9.08009313864,-10.3667866147
1.53623563185e+21,3.73517624888,5.98354014752,2.08962227452,-6.85176307907
1.5921450546e+21,3.06833468818,0.701712103759,14.3750420259,4.58877187834
1.64940064783e+21,2.66096645033,-4.19487558576,23.9489853607,9.80164185902
1.70799186644e+21,2.49808176102,-8.46144047675,27.4650094365,3.32183141003
1.76790432268e+21,2.55380460774,-11.9254712947,23.4967627268,-7.08932613076
1.82911950266e+21,2.79310489975,-14.4928649759,13.2568513894,-10.6480033935
1.89161446902e+21,3.1737964755,-16.1457576964,0.186914444899,-4.830072065
1.95536154933e+21,3.64871162632,-16.9328511993,-11.4275055493,4.2102212628
2.02032800954e+21,4.16795984289,-16.953883792,-18.1831395564,9.40879615807
2.08647571143e+21,4.68117758944,-16.3405313555,-18.8353291027,8.39476540191
2.15376075335e+21,5.1396825158,-15.2363085333,-14.5556948103,2.83057901486
2.22213309318e+21,5.4984589147,-13.7779632435,-8.10313584805,-4.28926470619
2.29153615212e+21,5.71791165646,-12.0805501829,-2.38808462512,-9.58131037764
2.36190639824e+21,5.76533269984,-10.2278625643,0.815851989137,-9.70698519962
2.43317290803e+21,5.61603711639,-8.26913770569,1.42497191602,-3.40433800121
2.50525690451e+21,5.25414238261,-6.22205585156,0.715639008828,6.2143082977
2.57807126979e+21,4.67297766751,-4.08122467878,0.393289717311,12.4639960583
2.65152003023e+21,3.87512098407,-1.83065015551,1.58550255988,9.97400513122
2.72549781185e+21,2.8720776172,0.541853947279,4.27093864713,-0.0633738139432
2.79988926351e+21,1.68363085148,3.0306678707,7.38878831227,-9.91820816442
2.87456844527e+21,0.336906118122,5.6010395133,9.48118934319,-11.8648304655
2.94939817897e+21,-1.13480744561,8.1822472212,9.45534858122,-5.17768446887
3.02422935797e+21,-2.69342886172,10.6664547933,7.0736153704,3.82482421293
3.09890021279e+21,-4.29759296435,12.9137581529,3.00010503087,8.41825226499
3.17323552899e+21,-5.9042313526,14.7631270423,-1.53762144985,7.03810815445
3.24704581375e+21,-7.47016456176,16.0481380945,-5.27133582134,2.46674280722
3.32012640706e+21,-8.95364540746,16.6157236952,-7.35839699524,-2.26625879518
3.39225653361e+21,-10.3157974527,16.3457022849,-7.61249094897,-5.56012676981
3.46319829089e+21,-11.5218979746,15.1686711363,-6.44285036093,-6.12303370201
3.53269556919e+21,-12.5424583542,13.0799868306,-4.56571404478,-2.91713152128
3.60047289892e+21,-13.3540612366,10.1479508652,-2.64707095165,2.70732206441
3.6662342204e+21,-13.9399287908,6.5148539588,-1.06722151554,6.41552555495
3.72966157142e+21,-14.2902156028,2.39022069197,0.0893359837289,4.6236766164
3.7904136876e+21,-14.4020326902,-1.96351806516,0.885844834891,-0.965310978827
3.84812451048e+21,-14.2792126503,-6.25170647889,1.40145217511,-4.39489826721
3.90240159841e+21,-13.9318335507,-10.1724835592,1.71056406112,-2.3040196024
3.95282443506e+21,-13.3755366122,-13.443676315,1.91168367303,1.634667972
3.99894263057e+21,-12.6306859176,-15.828870702,2.1155473174,1.44364588295
4.04027401024e+21,-11.7214201446,-17.1599127483,2.39134225194,-2.63798225542
4.07630258567e+21,-10.6746408691,-17.3533069643,2.73396123548,-3.8316236572
4.10647640353e+21,-9.51897316766,-16.4185073214,3.09178512072,1.61635492738
4.13020526707e+21,-8.28372580725,-14.4569305507,3.42050177714,7.7547845407
4.14685832539e+21,-6.99787413578,-11.6515991373,3.68387707632,5.53932444596
4.15576152615e+21,-5.68909048186,-8.24850373453,3.76175723522,-4.66889312721
4.15619492697e+21,-4.38284955654,-4.53183015893,3.3371248412,-11.4855563837
4.14738986119e+21,-3.10163617217,-0.795935463518,1.91293530922,-5.61540418762
4.12852595391e+21,-1.86428280808,2.68267437229,-0.95146505826,7.80844905878
4.09872798417e+21,-0.68546547261,5.67015678913,-5.25986612655,13.751433488
4.05706258951e+21,0.424614956604,7.99420251544,-10.2716682808,4.57600437701
4.00253480924e+21,1.46034286478,9.55506757885,-14.5021149645,-10.3308410553
3.93408446284e+21,2.42057280352,10.3279364164,-16.1364070675,-14.6708941947
3.85058236045e+21,3.30828133941,10.356927455,-13.7464276629,-3.63156190018
3.75082634206e+21,4.12999063532,9.7421275167,-7.00710642993,10.8685280404
3.63353714265e+21,4.89498350976,8.62188732524,2.93710854401,13.8023256141
3.49735408058e+21,5.61434700039,7.15312057199,13.674687674,3.29262443139
3.34083056646e+21,6.29989974257,5.49245368281,22.2663350819,-8.72766372061
3.16242943036e+21,6.96306872694,3.78068447741,26.2219705178,-10.7081513816
2.96051806503e+21,7.61378072518,2.13220370985,24.2976645735,-3.20553369459
2.73336338302e+21,8.25942976901,0.630057371424,16.8154049901,4.36614343879
2.47912658604e+21,8.90397567395,-0.673641779692,5.4602178506,5.67667105476
2.19585774461e+21,9.54722154725,-1.75304226866,-7.26797935115,2.90803401276
1.88149018653e+21,10.1843207443,-2.60112831319,-18.6664576734,1.045848094
1.53383469266e+21,10.8055700186,-3.22114705792,-26.3145078602,0.597408537692
1.15057349873e+21,11.3965307321,-3.61857457039,-28.472944983,-1.76179481097
7.29254101767e+20,11.9384856991,-3.79530385918,-24.5199311527,-6.49203253476
2.67282870021e+20,12.4092116749,-3.74733484499,-15.3280595683,-8.04284357504
-2.38081544766e+20,12.7840274307,-3.46652411336,-3.27809755442,-0.892265323543
-7.89734993976e+20,13.0370536006,-2.94617847992,8.31304242733,11.312449397
-1.3907348187e+21,13.1426044281,-2.18945789456,16.2811848077,16.1290473297
-2.04430703753e+21,13.0766358099,-1.21871961147,18.845315265,5.32455657105
-2.75385373666e+21,12.8181860194,-0.0834222547019,16.4013720774,-13.4935609164
-3.52296066372e+21,12.3507437244,1.13564562228,11.3460620778,-22.3692136871
-4.35540502646e+21,11.6634663271,2.32735047924,6.83656758784,-11.5524062642
-5.2551634979e+21,10.7521725132,3.35709296718,5.07012821149,9.90151609951
-6.22642042917e+21,9.62005032994,4.07940558603,6.07091438546,23.3853171637
-7.27357627179e+21,8.27804296352,4.35519335884,7.72656693534,18.4594023143
-8.40125621074e+21,6.74489248753,4.07166913044,7.0789618082,0.287191215113
-9.61431901014e+21,5.04683922058,3.1623671093,2.1411062985,-17.3407178738
-1.09178660731e+22,3.21698920449,1.62426492711,-6.78507210762,-22.9831010307
-1.23172507174e+22,1.29437263212,-0.470925065926,-17.0275689573,-13.4713464175
-1.38180876686e+22,-0.677273212729,-2.97372674507,-24.7351150844,5.49167407496
-1.54262627722e+22,-2.65095222121,-5.66363000818,-26.6880707735,21.8586291563
-1.71479429261e+22,-4.57803800987,-8.26587093343,-21.7926237565,23.554763102
-1.89895862353e+22,-6.41002360518,-10.4771672811,-11.5286851695,7.72726604707
-2.09579523884e+22,-8.10032114883,-11.9979229397,0.816985463252,-14.5149086189
-2.30601132588e+22,-9.60603115061,-12.5673022176,11.6710760851,-25.5219396512
-2.5303463729e+22,-10.8895972973,-11.9969411164,18.6313093555,-16.5447137713
-2.76957327395e+22,-11.9202683762,-10.1990325861,21.1434489406,3.89997478393
-3.02449945609e+22,-12.6753072591,-7.205132779,20.1501323025,18.2799165055
-3.29596802884e+22,-13.1409106938,-3.17310545308,17.0579416414,16.746700281
-3.58485895576e+22,-13.3128154977,1.61916752552,12.7651873127,4.83737953054
-3.89209024775e+22,-13.1965641089,6.79344532752,7.40239204805,-5.04458249845
-4.21861917791e+22,-12.8074020838,11.9029232823,0.870165488687,-7.49509999331
-4.56544351733e+22,-12.1697894285,16.4734897726,-6.35167346981,-7.12738603895
-4.93360279142e+22,-11.3165228852,20.0504911137,-12.8376608256,-8.55649322786
-5.32417955598e+22,-10.2874888483,22.2461006861,-16.6766490956,-7.94768805816
-5.7383006922e+22,-9.12809548224,22.7819374676,-16.5402861848,1.41572447809
-6.17713871974e+22,-7.88745766391,21.5218345789,-12.6573305846,16.5051874233
-6.64191312656e+22,-6.61642015898,18.4906972056,-6.95726577937,23.0500445384
-7.13389171436e+22,-5.36550713025,13.8770065909,-2.14426756828,10.2233421364
-7.65439195806e+22,-4.1828881135,8.01840532202,-0.184214575932,-14.8311941769
-8.20478237751e+22,-3.11244693337,1.37176102542,-1.10978057325,-30.83540439
-8.78648391953e+22,-2.19202753695,-5.5290628225,-2.8964596672,-22.3662703272
-9.40097134794e+22,-1.45192087888,-12.1231535418,-2.57628972806,4.50579770546
-1.0049774639e+23,-0.913651945006,-17.8749287729,1.94916611509,27.3020696718
-1.07344803795e+23,-0.589114803731,-22.323511451,10.4013019918,27.930621417
-1.14567331637e+23,-0.48008855363,-25.1240897692,19.8304236211,8.28272786597
-1.22182369861e+23,-0.578155979459,-26.0772718999,25.7953154494,-13.9568714987
-1.30207566258e+23,-0.865032156483,-25.1438240233,24.4867576815,-22.7202185076
